,analysis date,city,cityid,cloudiness,country,groupingid,humidity,lat,long,max temp,wind speed
420,2018-09-06 06:34:30,Sulangan,1685422,76,PH,9,100,123.72,11.14,82.83,18.5
421,2018-09-06 06:34:30,Cabatuan,1721714,80,PH,9,94,121.67,16.95,73.02,2.17
422,2018-09-06 05:46:00,Champerico,3530097,75,MX,9,78,-93.6,16.38,78.8,2.24
423,2018-09-06 06:12:00,Middlebury,5238499,75,US,9,76,-73.17,44.01,82.04,8.05
424,2018-09-06 06:34:32,Klyuchi,1503153,36,RU,9,75,79.17,52.25,53.85,6.76
425,2018-09-06 06:34:33,Manoel Urbano,3663495,0,BR,9,50,-69.26,-8.84,83.64,2.95
426,2018-09-06 06:34:33,Kiunga,2093846,76,PG,9,93,141.3,-6.12,74.64,1.95
427,2018-09-06 06:00:00,Turayf,101312,0,SA,9,22,38.65,31.68,89.6,13.87
428,2018-09-06 06:34:34,Santo Tomas,1725864,92,PH,9,98,120.59,15.88,71.76,3.51
429,2018-09-06 05:50:00,Siva,6697802,20,GR,9,69,25.04,35.21,82.4,8.05
430,2018-09-06 06:34:35,Shubarshi,608270,68,KZ,9,42,57.19,48.59,65.19,6.42
431,2018-09-06 06:34:36,Tshikapa,204953,0,CD,9,63,20.79,-6.42,84.9,2.95
432,2018-09-06 06:34:36,Vao,588365,88,EE,9,79,26.19,59.1,69.42,4.97
433,2018-09-06 06:00:00,Sept-Iles,6144312,75,CA,9,59,-66.38,50.2,62.6,13.87
434,2018-09-06 06:34:37,Outjo,3353715,0,NA,9,22,16.16,-20.11,72.3,14.25
435,2018-09-06 05:50:00,Carbonia,2525362,20,IT,9,70,8.53,39.17,86.0,10.29
436,2018-09-06 06:00:00,Parana,3663516,0,BR,9,45,-72.89,-7.52,84.2,3.36
437,2018-09-06 06:00:00,Moncton,6076211,75,CA,9,65,-64.8,46.1,80.6,17.22
438,2018-09-06 06:34:39,Caririacu,3402882,0,BR,9,35,-39.28,-7.04,91.56,7.65
439,2018-09-06 06:34:40,Malindi,187968,20,KE,9,78,40.12,-3.22,78.33,16.04
440,2018-09-06 06:34:41,San Luis,3837056,0,AR,9,24,-66.34,-33.3,68.97,14.7
441,2018-09-06 06:34:41,Partyzany,692714,92,UA,9,100,35.15,45.14,71.31,3.85
442,2018-09-06 05:30:00,Kupang,2057087,20,ID,9,88,123.6,-10.16,71.6,2.24
443,2018-09-06 06:34:08,Dunmore Town,3572462,76,BS,9,98,-76.65,25.5,84.0,14.81
444,2018-09-06 06:34:43,Ossora,2122389,92,RU,9,100,163.07,59.24,49.98,9.89
445,2018-09-06 06:34:44,Butka,1508589,36,RU,9,67,63.78,56.72,55.47,2.84
446,2018-09-06 05:50:00,Nago,3172402,20,IT,9,51,10.89,45.88,80.6,3.36
447,2018-09-06 06:34:45,Assiniboia,5887798,0,CA,9,52,-105.99,49.63,55.02,6.2
448,2018-09-06 06:15:00,Culebra,5494881,40,US,9,80,-105.77,34.68,62.42,8.88
449,2018-09-06 06:34:45,Maltahohe,3355624,0,NA,10,17,16.98,-24.83,58.17,15.26
450,2018-09-06 06:00:00,Songea,877401,40,TZ,10,41,35.65,-10.68,77.0,11.41
451,2018-09-06 06:34:46,Hanyang,1798537,68,CN,10,53,105.51,32.14,67.17,3.4
